tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,name,retweet_count,text,tweet_created,user_timezone
5.69575E+17,neutral,1,,,HeatherWhoo,0,@TAA my drivers license is expired by a little over a month. Can I fly Friday morning using my expired license?,2/22/2015 11:10,
5.69573E+17,negative,1,Customer Service Issue,0.6983,paulnakada,0,@TAA having problems Flight Booking Problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,2/22/2015 11:02,Pacific Time (US & Canada)
5.69573E+17,negative,0.6593,Cancelled Flight,0.6593,RampantSmashing,0,@TAA How do I reschedule my Cancelled Flightled flights online? The change button is greyed out!,2/22/2015 11:01,
5.69567E+17,negative,1,Flight Booking Problems,0.6556,intlwriter,0,"@TAA I rang, but there is a wait for 35 minutes!! I can book the same ticket through a vendor, fix your site",2/22/2015 10:38,Pacific Time (US & Canada)
5.69565E+17,negative,1,Late Flight,0.3571,finslippy,0,"@TAA got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.",2/22/2015 10:30,Eastern Time (US & Canada)
5.69565E+17,negative,1,Cancelled Flight,1,finslippy,0,"@TAA our flight into lga was Cancelled Flighted. We're stuck in Dallas. I called to reschedule, told I could get a flight for today...(1/2)",2/22/2015 10:29,Eastern Time (US & Canada)
5.69562E+17,negative,1,Bad Flight,1,Gr8Fratsby,0,@TAA why don't any of the pairings include red wine?! Only white is offered :( #redwineisbetter,2/22/2015 10:19,Eastern Time (US & Canada)
5.69541E+17,negative,0.6517,Customer Service Issue,0.3371,sbaaronson,0,@TAA is the website down?,2/22/2015 8:56,
5.6954E+17,negative,0.68,Customer Service Issue,0.35,jonesbasf,0,@TAA - Your site seems a little wonked right now. May want to have a look. Tried on two browsers. No CSS? http://t.co/8qsQMM7KF2,2/22/2015 8:53,
5.69495E+17,negative,1,Customer Service Issue,0.7002,Gr8Fratsby,0,@TAA I'm disappointed that the agent at the designated silver status check in line @Dulles_Airport closed to assist all pasengers,2/22/2015 5:51,Eastern Time (US & Canada)
5.69482E+17,neutral,1,,,NewsSWA,0,@TAA Plans to Include Austin to its Dallas Route - TopNews Arab #Emirates http://t.co/aqZWecOkk2,2/22/2015 5:02,Sydney
5.69478E+17,negative,1,Customer Service Issue,1,CSHangover,0,@TAA Is it normal to receive no reply from Central Baggage #baggageissues #smh,2/22/2015 4:43,Irkutsk
5.69461E+17,negative,1,longlines,0.6818,girlphotophilly,0,@TAA at Logan airport and waiting to checkin for my 9am flight. Checkin desk not open !!!!! Why?!,2/22/2015 3:39,Eastern Time (US & Canada)
5.6946E+17,neutral,1,,,NewsSWA,0,@TAA to jump into the Dallas-Austin market - @Dallas_News http://t.co/EwwGi97gdx,2/22/2015 3:32,Sydney
5.69452E+17,neutral,1,,,NewsSWA,0,"@TAA Beats EPS Views, Takes On #SouthwestAir VA LUV - Investor's Business Daily http://t.co/FLwmGDAHxu",2/22/2015 3:02,Sydney
5.69447E+17,neutral,1,,,Graemelodge5545,0,@TAA Lister to my show my on Monday 1230 130,2/22/2015 2:42,
5.69429E+17,neutral,1,,,NewsSWA,0,@TAA to begin Dallas-Austin #flights in April - 88.9 KETR http://t.co/SSUVWwkyHH,2/22/2015 1:32,Sydney
5.69369E+17,negative,1,Can't Tell,0.663,Boards707,0,"@TAA congrats, you just got all my business from EWR to SFO/LAX. Fuck you @TAA fl1289 SFO/EWR was the clincher...",2/21/2015 21:32,Eastern Time (US & Canada)
5.69368E+17,negative,1,Customer Service Issue,0.6777,MikeWiener,0,@TAA  I applied over 2 weeks ago. Haven't heard back and I'm flying this week #disappointed,2/21/2015 21:28,Eastern Time (US & Canada)
5.69356E+17,neutral,0.6816,,0,khartline,0,@TAA I'd love to know what your policy is for damaged luggage.,2/21/2015 20:41,Pacific Time (US & Canada)
5.69354E+17,positive,1,,,simpasmore,0,@TAA Thank you for the follow,2/21/2015 20:33,Eastern Time (US & Canada)
5.69351E+17,negative,1,Customer Service Issue,1,ChrysiChrysic,0,@TAA - too many apologies! You r the worse airlines! Don't even respond to your cudtomers,2/21/2015 20:21,
5.69349E+17,negative,1,Cancelled Flight,0.3709,ChrysiChrysic,0,@TAA shame on VA for making people spend money in stranded cities when other airlines are landing at JFK! Who will reimburse me?,2/21/2015 20:11,
5.69325E+17,neutral,0.6701,,0,TTINAC11,0,@TAA @TTINAC11 I DM you,2/21/2015 18:35,Mountain Time (US & Canada)
5.69323E+17,neutral,0.6942,,0,elaurawrr,0,@TAA can you please have flights in  SJC ? I have no choice but to fly Southwest to Vegas 😩😭,2/21/2015 18:29,Arizona
5.69323E+17,negative,1,Customer Service Issue,0.7148,joyabsalon,0,@TAA too bad you say it takes 10 to 14 days via YOUR confirmation email. When I inquired after 3 weeks you claim 6 to 8 weeks!,2/21/2015 18:29,Eastern Time (US & Canada)
5.69319E+17,negative,0.6791,Cancelled Flight,0.6791,meladorri,0,@TAA Flight from BOS &gt; LAS tomorrow was Cancelled Flightled. No notification; wait times are 1+ hour. Will you rebook on another airline?,2/21/2015 18:11,Central Time (US & Canada)
5.69318E+17,positive,0.3579,,0,miaerolinea,0,😎 RT @TAA: You’ve met your match. Got status on another airline? Upgrade (+restr): http://t.co/RHKaMx9VF5. http://t.co/PYalebgkJt,2/21/2015 18:09,Caracas
5.69316E+17,positive,1,,,archiegips,0,@TAA Only way to fly! #Elevate #Gold,2/21/2015 18:02,Pacific Time (US & Canada)
5.69311E+17,neutral,0.653,,,obiwantoby,0,@TAA If only you guys had flights from CMH.,2/21/2015 17:43,Quito
5.69311E+17,negative,1,Can't Tell,0.648,MarwaYousofzoy,0,"@TAA a lot of ""apologies"" being thrown out to customers from what I can see.Very sad. Thanks for nothing. Worst airline ever.",2/21/2015 17:41,
5.69311E+17,negative,1,Flight Attendant Complaints,0.6729,TTINAC11,0,@TAA  for all my flight stuff wrong and did nothing about it. Had #worst #flight ever,2/21/2015 17:40,Mountain Time (US & Canada)
5.69305E+17,neutral,0.6743,,0,TheNotoriousLEX,0,@TAA Having an issue finding a missing item on a plane. Can you help me find which airport my plane headed to next?,2/21/2015 17:18,Central Time (US & Canada)
5.69304E+17,positive,0.6783,,,advertisingdiva,0,@TAA you will match my #AmericanAirlines status? Cool!,2/21/2015 17:15,Eastern Time (US & Canada)
5.69304E+17,neutral,0.6863,,,Floxie10,0,“@TAA:You've met your match.Got status on another airline? Upgrade : http://t.co/H952rDKTqy” @asarco_ES_ar ? 🙉,2/21/2015 17:14,
5.69304E+17,negative,1,Flight Booking Problems,0.6705,alexrkonrad,0,@TAA trying to book a flight with you guys and your website won't let me... about to lose my business,2/21/2015 17:13,Eastern Time (US & Canada)
5.69304E+17,negative,1,Can't Tell,1,MarwaYousofzoy,0,@TAA you suck!,2/21/2015 17:13,
5.69298E+17,positive,1,,,lexiesalas,0,@TAA thanks!,2/21/2015 16:50,Pacific Time (US & Canada)
5.6929E+17,negative,1,Flight Booking Problems,0.6648,MaximWheatley,0,@TAA Just DM'd. Same issue persisting.,2/21/2015 16:19,Atlantic Time (Canada)
5.69282E+17,negative,1,Cancelled Flight,1,FiDiFamilies,0,@TAA Because we never rec'd Cancelled Flightlation notice we were left w no options to fly out of PS. Driving to LA for a red eye Mon w kids,2/21/2015 15:47,Eastern Time (US & Canada)
5.69278E+17,negative,1,Flight Booking Problems,1,lexiesalas,0,@TAA trying to book a flight &amp; your site is down 😁,2/21/2015 15:29,Pacific Time (US & Canada)
5.69277E+17,negative,0.7158,Cancelled Flight,0.7158,Artenis15,0,@TAA You have any flights flying into Boston tomorrow? I need to be home and you Cancelled Flightled my flight and didn't do anything,2/21/2015 15:27,Eastern Time (US & Canada)
5.69264E+17,negative,1,Cancelled Flight,1,NancyJFriedman,0,@TAA you stink. Flight Cancelled Flighted from PSP to JFK and no notification or ability to rebook #disappointed.  #expected better,2/21/2015 14:34,Eastern Time (US & Canada)
5.69263E+17,positive,1,,,JT_Magana,0,@TAA I love your guy's song! We're dancing to it for our high school dance revue,2/21/2015 14:28,
5.69262E+17,negative,1,Customer Service Issue,0.6733,MaximWheatley,0,@TAA Your website is down and I'm trying to check in!,2/21/2015 14:27,Atlantic Time (Canada)
5.69261E+17,positive,1,,,carabubes,0,"@TAA done! Thank you for the quick response, apparently faster than sitting on hold ;)",2/21/2015 14:24,Central Time (US & Canada)
5.69261E+17,neutral,0.6809,,0,carabubes,0,@TAA nervous about my flight from DC to LAX getting Cancelled Flightled tomorrow! Just sent you a DM to help me!,2/21/2015 14:23,Central Time (US & Canada)
5.69261E+17,positive,1,,,wmrrock,0,@TAA cool picture of another VirginAmerica plane off our wing. What a site! http://t.co/5B2agFd8c4,2/21/2015 14:21,Eastern Time (US & Canada)
5.69253E+17,positive,1,,,DailyBillboard,0,@TAA Keep up the great work :),2/21/2015 13:52,Pacific Time (US & Canada)
5.69253E+17,positive,1,,,BigRichTexasPam,0,@TAA my goodness your people @love field are amazing under pressure ❤️from Texas #beatstheothers in crisis Please fly me to NY,2/21/2015 13:52,Central Time (US & Canada)
5.6925E+17,positive,0.6775,,0,rtw4,0,@TAA Thanks for a great flight from LA to Boston! Pilots did a great job landing in the snow. Can we go back to LA now? #seriously,2/21/2015 13:41,Central Time (US & Canada)
5.69248E+17,neutral,1,,,casualdiego,0,@TAA can you please get me to the new york area before monday afternoon,2/21/2015 13:32,
5.69248E+17,positive,1,,,kyle_romanoff,0,"@TAA Thanks so much for the awesome support, you guys rock!",2/21/2015 13:32,
5.69248E+17,negative,0.7053,Bad Flight,0.7053,wmrrock,0,@TAA seats in Row 8 don't recline should mention that on your website #soreback,2/21/2015 13:30,Eastern Time (US & Canada)
5.69247E+17,negative,1,Late Flight,1,wmrrock,0,@TAA flight 404 delayed 2 hours in LA due to mechanical problems. Handle like pros but you could have tossed us a free drink.,2/21/2015 13:28,Eastern Time (US & Canada)
5.69245E+17,negative,0.642,Cancelled Flight,0.642,BigRichTexasPam,0,@TAA why Cancelled Flight flights today? No precipitation to be scared of!  ❄️❄️❄️,2/21/2015 13:18,Central Time (US & Canada)
5.6924E+17,positive,0.6667,,0,aaronkurlander,0,@TAA twitter team. you guys killed it for rescheduling me asap. thank you!,2/21/2015 13:00,Eastern Time (US & Canada)
5.69239E+17,negative,1,Cancelled Flight,0.6735,MistakeCakeJake,0,@TAA You guys charged me $100 to reschedule a flight that was then Cancelled Flighted and are now refusing to refund it. What's the deal?,2/21/2015 12:54,Central Time (US & Canada)
5.69237E+17,negative,1,Customer Service Issue,0.6968,NoelArtiles,0,@TAA can’t access your website from Safari on iPhone 6. Seems to work on Mac and iPad. Need iPhone to add Passbook.,2/21/2015 12:48,Central Time (US & Canada)
5.69236E+17,neutral,0.634,,0,floatingatoll,0,"@TAA on iPad and iPhone, clicking the CHECKIN link in the email I received at 24hrs before flight",2/21/2015 12:45,Pacific Time (US & Canada)
5.69236E+17,negative,0.699,Customer Service Issue,0.699,floatingatoll,0,"@TAA your mobile site is broken, shows 
""{{header.elevateUser.numOfPointsAvailable || '0' | number}} Points"", won't let me checkin",2/21/2015 12:44,Pacific Time (US & Canada)
5.69231E+17,negative,0.664,Cancelled Flight,0.3412,aaronkurlander,0,@TAA I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,2/21/2015 12:23,Eastern Time (US & Canada)
5.6923E+17,negative,1,Cancelled Flight,0.6452,aaronkurlander,0,"@TAA why Cancelled Flight flight VX413? One sec its delayed, on my to airport, the next its Cancelled Flightled?Gonna email or call me to reschedule?",2/21/2015 12:18,Eastern Time (US & Canada)
5.69227E+17,negative,1,Customer Service Issue,0.6766,borknagar,0,@TAA I did it but there was a problem in the link from the email for check-in. thanks,2/21/2015 12:07,Santiago
5.69224E+17,negative,1,Flight Booking Problems,0.6954,propsonline,0,@TAA had to change to another airline to get to DC today ... Why is @TAA able to land in DC but not you? Cost me $800 ...ugh,2/21/2015 11:56,Pacific Time (US & Canada)
5.69224E+17,negative,1,Cancelled Flight,1,propsonline,0,@TAA I was so looking forward to my first flight with you today but it was Cancelled Flightled along with the subsequent one ...,2/21/2015 11:55,Pacific Time (US & Canada)
5.69222E+17,positive,0.6522,,,carlos89178,0,@TAA when are you putting some great deals from PDX to LAS or from LAS to PDX show me your love! http://t.co/enIQg0buzj,2/21/2015 11:49,
5.69221E+17,positive,1,,,carlos89178,0,@TAA wish I can afford to fly with you next Friday  going back home.. love everything  about your airline,2/21/2015 11:45,
5.69221E+17,negative,1,Can't Tell,0.6526,shounshounette,0,@TAA  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad,2/21/2015 11:44,
5.6922E+17,neutral,1,,,alanzeino,0,"@TAA it’s just a bug report, guys",2/21/2015 11:40,Pacific Time (US & Canada)
5.69219E+17,negative,1,Customer Service Issue,1,DonnellyPatrick,0,@TAA hold times at call center are a bit much,2/21/2015 11:35,Pacific Time (US & Canada)
5.69213E+17,positive,0.7081,,,stefanpinto,0,@TAA Like http://t.co/VPqEm31XUQ,2/21/2015 11:10,Pacific Time (US & Canada)
5.69212E+17,negative,0.6455,Flight Booking Problems,0.3497,josephschwegler,0,@TAA Site down? #help,2/21/2015 11:06,Pacific Time (US & Canada)
5.6921E+17,positive,1,,,jennifer_caron,0,@TAA You have the best flight attendant ever!!! http://t.co/PxdEL1nq3l,2/21/2015 10:58,Pacific Time (US & Canada)
5.69208E+17,positive,0.6899,,,miaerolinea,0,"Awesome! RT @TAA: Watch nominated films at 35,000 feet. #MeetTheFleet #Oscars http://t.co/DnStITRzWy",2/21/2015 10:54,Caracas
5.69205E+17,positive,1,,,ninjasistah,0,@TAA thanks so much!,2/21/2015 10:40,Eastern Time (US & Canada)
5.69204E+17,negative,0.6701,Customer Service Issue,0.3505,daniellewolff,0,"@TAA Trying to reset my password, email never arrives. Help?",2/21/2015 10:37,Pacific Time (US & Canada)
5.69203E+17,positive,0.6575,,,EleonoraKaras,0,"@TAA, the only airline based in Silicon Valley! #disruption #FCmostinnovative #incubator  @FastCompany's http://t.co/wU3LbCNcr9",2/21/2015 10:31,
5.69202E+17,positive,1,,,carlosondrums,0,@TAA Very nicely done. 👏,2/21/2015 10:28,Eastern Time (US & Canada)
5.69201E+17,positive,0.6701,,,ninjasistah,0,@TAA I’m looking forward to watching the Oscars on my flight home tomorrow. I might even get something bubbly to drink! ;),2/21/2015 10:22,Eastern Time (US & Canada)
5.69201E+17,negative,0.6489,Late Flight,0.6489,stephenasilverm,0,@TAA What is the reason  for the delay of the departure of VX 413 from JFK this afternoon?,2/21/2015 10:22,
5.69199E+17,negative,0.6786,Cancelled Flight,0.6786,mrl6626,0,"@TAA is todays flight from Palm Springs, Ca to JFK in NY Cancelled Flightled?",2/21/2015 10:15,Arizona
5.69198E+17,positive,1,,,SunRighteous,0,@TAA hahaha 😂@TAA YOU GUYS ARE AMAZING. I LOVE YOU GUYS!!!💗,2/21/2015 10:12,Alaska
5.69198E+17,positive,1,,,readerriter,0,@TAA sounds like fun !,2/21/2015 10:12,Pacific Time (US & Canada)
5.69198E+17,neutral,1,,,jeredscott,0,@TAA any updates on flight 413 from Jfk &gt; Lax,2/21/2015 10:11,Pacific Time (US & Canada)
5.69198E+17,neutral,1,,,eric_t_lee,0,@TAA spruce moose!,2/21/2015 10:10,Eastern Time (US & Canada)
5.69193E+17,negative,1,Customer Service Issue,1,bluesmoon,0,"@TAA the CSS on your site is a 404 right now, please fix. Site unusable.",2/21/2015 9:51,Eastern Time (US & Canada)
5.69182E+17,negative,0.6473,Lost Luggage,0.3341,RedSoxGirl1976,0,"@TAA We're on flight 910 Vegas to Boston today, checked in online but our bag count didn't register. Can I fix that somehow?",2/21/2015 9:10,Eastern Time (US & Canada)
5.69181E+17,positive,0.6771,,,InuAtah,0,"@TAA classiq, luv Virgin America. Greetingz",2/21/2015 9:03,
5.6918E+17,negative,0.6636,Customer Service Issue,0.6636,borknagar,0,"@TAA Hi, I'm trying to do check-in but the website is not working. I tried 3 different browsers and the problem continues",2/21/2015 8:59,Santiago
5.69177E+17,positive,1,,,Recessionista,0,@TAA Thanks for your great customer service today &amp; for helping me get all my travel sorted out!,2/21/2015 8:48,Pacific Time (US & Canada)
5.69166E+17,positive,1,,,moosekazmi,0,@TAA thanks guys! Sweet route over the Rockies #airplanemodewason,2/21/2015 8:04,
5.69111E+17,positive,1,,,_LisaCap,0,@TAA love the 90s music blasting at gate in #Boston while waiting for flight to #SanFrancisco. Only if I could get an iced coffee!,2/21/2015 4:25,
5.69083E+17,negative,0.6706,Bad Flight,0.3514,eatgregeat,0,"@TAA - the passenger in 7D, Flt 338 that assaulted me shouldn't have flown. I trust he's banned. Crew filed report to @FAANews",2/21/2015 2:36,Eastern Time (US & Canada)
5.69029E+17,negative,1,Flight Booking Problems,0.6809,alanzeino,0,@TAA current bug on website shows ‘select departure city’ when selecting destination city http://t.co/SLLYIBE2vQ,2/20/2015 23:00,Pacific Time (US & Canada)
5.69022E+17,negative,1,Damaged Luggage,1,khartline,0,@TAA luggage was severely dented/missing wheel coming off baggage claim in SAN. Luggage agent Miranda (I think) wasn't any help.,2/20/2015 22:34,Pacific Time (US & Canada)
5.69021E+17,positive,1,,,courtDMC,0,"@TAA thank you for the easy itinerary shift for impending weather. Quick, painless &amp; free.",2/20/2015 22:28,Central Time (US & Canada)
5.69018E+17,neutral,0.6598,,,woawABQ,0,"@TAA If you'd love to see more girls be inspired to become pilots, RT our free WOAW event March 2-8 at ABQ. http://t.co/rfXlV1kGDh",2/20/2015 22:18,
5.69012E+17,positive,1,,,Cydney_Chase,0,@TAA Thanks! Good times there and back! #Vodkatonics the entire flight🍸#sfo,2/20/2015 21:52,Pacific Time (US & Canada)
